type;ID_TF;ID_s;ID_o;ID_p;date_start;date_end;valid;proba;polarity
pinstConf;Q853-19861229-P570-1986-12-01-1986-12-01-2.7912;Q853;19861229;P570;1986-12-01;1986-12-01;true;2.7912;true
pinstConf;Q859--04270000-P569-0427-01-01-0427-01-01-1.9341;Q859;-04270000;P569;0427-01-01;0427-01-01;true;1.9341;true
pinstConf;Q859--03470000-P570-0347-01-01-0347-01-01-1.6427;Q859;-03470000;P570;0347-01-01;0347-01-01;true;1.6427;true
pinstConf;Q873-Q1271632-P26-1978-09-01-1978-09-01-2.5959;Q873;Q1271632;P26;1978-09-01;1978-09-01;true;2.5959;true
pinstConf;Q873-19490622-P569-1949-06-01-1949-06-01-1.6702;Q873;19490622;P569;1949-06-01;1949-06-01;true;1.6702;true
pinstConf;Q905-18830703-P569-1883-07-01-1883-07-01-2.9298;Q905;18830703;P569;1883-07-01;1883-07-01;true;2.9298;true
pinstConf;Q905-19240603-P570-1924-06-01-1924-06-01-3.7945;Q905;19240603;P570;1924-06-01;1924-06-01;true;3.7945;true
pinstConf;Q909-Q5829999-P26-1967-09-01-1970-01-01-1.7496;Q909;Q5829999;P26;1967-09-01;1970-01-01;true;1.7496;true
pinstConf;Q909-Q448233-P26-1967-09-01-1970-01-01-2.5534;Q909;Q448233;P26;1967-09-01;1970-01-01;true;2.5534;true
pinstConf;Q909-Q448233-P26-1986-05-01-1986-06-01-1.587;Q909;Q448233;P26;1986-05-01;1986-06-01;true;1.587;true
pinstConf;Q909-18990824-P569-1899-08-01-1899-08-01-1.5736;Q909;18990824;P569;1899-08-01;1899-08-01;true;1.5736;true
pinstConf;Q909-19860614-P570-1986-06-01-1986-06-01-1.9597;Q909;19860614;P570;1986-06-01;1986-06-01;true;1.9597;true
pinstConf;Q920-19370114-P569-1937-01-01-1937-01-01-1.9569;Q920;19370114;P569;1937-01-01;1937-01-01;true;1.9569;true
pinstConf;Q920-20121029-P570-2012-10-01-2012-10-01-1.4474;Q920;20121029;P570;2012-10-01;2012-10-01;true;1.4474;true
pinstConf;Q926-18720716-P569-1872-07-01-1872-07-01-1.9468;Q926;18720716;P569;1872-07-01;1872-07-01;true;1.9468;true
pinstConf;Q926-19280618-P570-1928-06-01-1928-06-01-2.0241;Q926;19280618;P570;1928-06-01;1928-06-01;true;2.0241;true
pinstConf;Q937-Q68761-P26-1919-01-01-1936-12-01-3.0297;Q937;Q68761;P26;1919-01-01;1936-12-01;true;3.0297;true
pinstConf;Q937-Q76346-P26-1919-01-01-1936-12-01-2.2693;Q937;Q76346;P26;1919-01-01;1936-12-01;true;2.2693;true
pinstConf;Q937-Q76346-P26-1903-01-01-1919-01-01-1.686;Q937;Q76346;P26;1903-01-01;1919-01-01;true;1.686;true
pinstConf;Q937-Q685539-P108-1902-01-01-1909-01-01-2.6629;Q937;Q685539;P108;1902-01-01;1909-01-01;true;2.6629;true
pinstConf;Q937-Q31519-P108-1902-01-01-1909-01-01-3.1026;Q937;Q31519;P108;1902-01-01;1909-01-01;true;3.1026;true
pinstConf;Q937-Q206702-P108-1902-01-01-1909-01-01-1.8128;Q937;Q206702;P108;1902-01-01;1909-01-01;true;1.8128;true
pinstConf;Q937-Q206702-P108-1909-01-01-1909-01-01-1.4663;Q937;Q206702;P108;1909-01-01;1909-01-01;true;1.4663;true
pinstConf;Q937-Q1729754-P108-1902-01-01-1909-01-01-2.9465;Q937;Q1729754;P108;1902-01-01;1909-01-01;true;2.9465;true
pinstConf;Q937-Q1729754-P108-1909-01-01-1909-01-01-3.3967;Q937;Q1729754;P108;1909-01-01;1909-01-01;true;3.3967;true
pinstConf;Q937-Q11942-P108-1902-01-01-1909-01-01-1.5478;Q937;Q11942;P108;1902-01-01;1909-01-01;true;1.5478;true
pinstConf;Q937-Q11942-P108-1909-01-01-1909-01-01-1.5743;Q937;Q11942;P108;1909-01-01;1909-01-01;true;1.5743;true
pinstConf;Q937-Q708038-P108-1902-01-01-1909-01-01-1.9615;Q937;Q708038;P108;1902-01-01;1909-01-01;true;1.9615;true
pinstConf;Q937-Q708038-P108-1909-01-01-1909-01-01-3.5657;Q937;Q708038;P108;1909-01-01;1909-01-01;true;3.5657;true
pinstConf;Q937-Q21578-P108-1902-01-01-1909-01-01-3.9072;Q937;Q21578;P108;1902-01-01;1909-01-01;true;3.9072;true
pinstConf;Q937-Q21578-P108-1909-01-01-1955-01-01-3.1938;Q937;Q21578;P108;1909-01-01;1955-01-01;true;3.1938;true
pinstConf;Q937-Q21578-P108-1933-01-01-1933-01-01-3.6636;Q937;Q21578;P108;1933-01-01;1933-01-01;true;3.6636;true
pinstConf;Q937-Q152087-P108-1902-01-01-1909-01-01-1.8186;Q937;Q152087;P108;1902-01-01;1909-01-01;true;1.8186;true
pinstConf;Q937-Q152087-P108-1909-01-01-1955-01-01-6.7242;Q937;Q152087;P108;1909-01-01;1955-01-01;true;6.7242;true
pinstConf;Q937-Q152087-P108-1933-01-01-1933-01-01-3.5545;Q937;Q152087;P108;1933-01-01;1933-01-01;true;3.5545;true
pinstConf;Q937-18790314-P569-1879-03-01-1879-03-01-1.4371;Q937;18790314;P569;1879-03-01;1879-03-01;true;1.4371;true
pinstConf;Q937-19550418-P570-1955-04-01-1955-04-01-2.4866;Q937;19550418;P570;1955-04-01;1955-04-01;true;2.4866;true
pinstConf;Q946-19570422-P569-1957-04-01-1957-04-01-1.7922;Q946;19570422;P569;1957-04-01;1957-04-01;true;1.7922;true
pinstConf;Q997-19210521-P569-1921-05-01-1921-05-01-1.5259;Q997;19210521;P569;1921-05-01;1921-05-01;true;1.5259;true
pinstConf;Q997-19891214-P570-1989-12-01-1989-12-01-3.2124;Q997;19891214;P570;1989-12-01;1989-12-01;true;3.2124;true
pinstConf;Q1056-19400628-P570-1940-06-01-1940-06-01-2.5123;Q1056;19400628;P570;1940-06-01;1940-06-01;true;2.5123;true
pinstConf;Q1056-18960606-P569-1896-06-01-1896-06-01-1.832;Q1056;18960606;P569;1896-06-01;1896-06-01;true;1.832;true
pinstConf;Q1058-19500917-P569-1950-09-01-1950-09-01-4.7357;Q1058;19500917;P569;1950-09-01;1950-09-01;true;4.7357;true
pinstConf;Q1124-Q6294-P26-1975-10-01-1975-10-01-1.744;Q1124;Q6294;P26;1975-10-01;1975-10-01;true;1.744;true
pinstConf;Q1124-19460819-P569-1946-08-01-1946-08-01-1.748;Q1124;19460819;P569;1946-08-01;1946-08-01;true;1.748;true
pinstConf;Q1149-Q554175-P26-1942-03-01-1960-09-01-2.0192;Q1149;Q554175;P26;1942-03-01;1960-09-01;true;2.0192;true
pinstConf;Q1149-19171119-P569-1917-11-01-1917-11-01-2.0241;Q1149;19171119;P569;1917-11-01;1917-11-01;true;2.0241;true
pinstConf;Q1149-19841031-P570-1984-10-01-1984-10-01-1.8643;Q1149;19841031;P570;1984-10-01;1984-10-01;true;1.8643;true
pinstConf;Q1151-18031211-P569-1803-12-01-1803-12-01-3.4127;Q1151;18031211;P569;1803-12-01;1803-12-01;true;3.4127;true
pinstConf;Q1151-18690308-P570-1869-03-01-1869-03-01-1.7036;Q1151;18690308;P570;1869-03-01;1869-03-01;true;1.7036;true
pinstConf;Q1224-Q3080523-P26-1946-01-01-1946-01-01-2.5852;Q1224;Q3080523;P26;1946-01-01;1946-01-01;true;2.5852;true
pinstConf;Q1224-19201209-P569-1920-12-01-1920-12-01-1.9001;Q1224;19201209;P569;1920-12-01;1920-12-01;true;1.9001;true
pinstConf;Q1228-19180909-P569-1918-09-01-1918-09-01-2.0846;Q1228;19180909;P569;1918-09-01;1918-09-01;true;2.0846;true
pinstConf;Q1228-20120129-P570-2012-01-01-2012-01-01-3.9713;Q1228;20120129;P570;2012-01-01;2012-01-01;true;3.9713;true
pinstConf;Q1235-19081103-P569-1908-11-01-1908-11-01-3.2963;Q1235;19081103;P569;1908-11-01;1908-11-01;true;3.2963;true
pinstConf;Q1235-20011109-P570-2001-11-01-2001-11-01-2.0212;Q1235;20011109;P570;2001-11-01;2001-11-01;true;2.0212;true
pinstConf;Q1253-19440613-P569-1944-06-01-1944-06-01-1.3976;Q1253;19440613;P569;1944-06-01;1944-06-01;true;1.3976;true
pinstConf;Q1254-Q3742229-P26-1984-01-01-1984-01-01-1.5513;Q1254;Q3742229;P26;1984-01-01;1984-01-01;true;1.5513;true
pinstConf;Q1254-19380408-P569-1938-04-01-1938-04-01-1.8203;Q1254;19380408;P569;1938-04-01;1938-04-01;true;1.8203;true
pinstConf;Q1257-19221114-P569-1922-11-01-1922-11-01-1.5492;Q1257;19221114;P569;1922-11-01;1922-11-01;true;1.5492;true
pinstConf;Q1257-20160216-P570-2016-02-01-2016-02-01-2.0456;Q1257;20160216;P570;2016-02-01;2016-02-01;true;2.0456;true
pinstConf;Q1267-19050729-P569-1905-07-01-1905-07-01-1.7036;Q1267;19050729;P569;1905-07-01;1905-07-01;true;1.7036;true
pinstConf;Q1267-19610918-P570-1961-09-01-1961-09-01-2.0595;Q1267;19610918;P570;1961-09-01;1961-09-01;true;2.0595;true
pinstConf;Q1276-19340921-P569-1934-09-01-1934-09-01-4.7954;Q1276;19340921;P569;1934-09-01;1934-09-01;true;4.7954;true
pinstConf;Q1317-Q6960065-P26-1974-01-01-2001-01-01-1.4217;Q1317;Q6960065;P26;1974-01-01;2001-01-01;true;1.4217;true
pinstConf;Q1317-19570310-P569-1957-03-01-1957-03-01-1.8421;Q1317;19570310;P569;1957-03-01;1957-03-01;true;1.8421;true
pinstConf;Q1317-20110502-P570-2011-05-01-2011-05-01-1.8421;Q1317;20110502;P570;2011-05-01;2011-05-01;true;1.8421;true
pinstConf;Q1319-18501116-P569-1850-11-01-1850-11-01-1.4624;Q1319;18501116;P569;1850-11-01;1850-11-01;true;1.4624;true
pinstConf;Q1319-19010712-P570-1901-07-01-1901-07-01-3.429;Q1319;19010712;P570;1901-07-01;1901-07-01;true;3.429;true
pinstConf;Q1320-18450426-P569-1845-04-01-1845-04-01-2.764;Q1320;18450426;P569;1845-04-01;1845-04-01;true;2.764;true
pinstConf;Q1320-19221008-P570-1922-10-01-1922-10-01-2.001;Q1320;19221008;P570;1922-10-01;1922-10-01;true;2.001;true
pinstConf;Q1325-18990508-P569-1899-05-01-1899-05-01-1.6353;Q1325;18990508;P569;1899-05-01;1899-05-01;true;1.6353;true
pinstConf;Q1325-19920323-P570-1992-03-01-1992-03-01-1.4539;Q1325;19920323;P570;1992-03-01;1992-03-01;true;1.4539;true
pinstConf;Q1330-18541122-P570-1854-11-01-1854-11-01-4.219;Q1330;18541122;P570;1854-11-01;1854-11-01;true;4.219;true
pinstConf;Q1330-17860820-P569-1786-08-01-1786-08-01-3.0667;Q1330;17860820;P569;1786-08-01;1786-08-01;true;3.0667;true
pinstConf;Q1339-Q57212-P26-1721-12-01-1721-12-01-4.226;Q1339;Q57212;P26;1721-12-01;1721-12-01;true;4.226;true
pinstConf;Q1339-Q57487-P26-1721-12-01-1720-01-01-2.8731;Q1339;Q57487;P26;1721-12-01;1720-01-01;true;2.8731;true
pinstConf;Q1339-Q57487-P26-1707-10-01-1707-10-01-1.5361;Q1339;Q57487;P26;1707-10-01;1707-10-01;true;1.5361;true
pinstConf;Q1339-Q61972-P108-1703-01-01-1703-08-01-4.226;Q1339;Q61972;P108;1703-01-01;1703-08-01;true;4.226;true
pinstConf;Q1339-Q798194-P108-1703-01-01-1703-08-01-1.3944;Q1339;Q798194;P108;1703-01-01;1703-08-01;true;1.3944;true
pinstConf;Q1339-Q798194-P108-1703-08-01-1707-01-01-3.562;Q1339;Q798194;P108;1703-08-01;1707-01-01;true;3.562;true
pinstConf;Q1339-Q1230608-P108-1703-01-01-1703-08-01-1.86;Q1339;Q1230608;P108;1703-01-01;1703-08-01;true;1.86;true
pinstConf;Q1339-Q1230608-P108-1703-08-01-1707-01-01-1.5458;Q1339;Q1230608;P108;1703-08-01;1707-01-01;true;1.5458;true
pinstConf;Q1339-Q61689-P108-1703-01-01-1703-08-01-1.6898;Q1339;Q61689;P108;1703-01-01;1703-08-01;true;1.6898;true
pinstConf;Q1339-Q61689-P108-1703-08-01-1707-01-01-2.9031;Q1339;Q61689;P108;1703-08-01;1707-01-01;true;2.9031;true
pinstConf;Q1339-Q699668-P108-1703-01-01-1703-08-01-2.456;Q1339;Q699668;P108;1703-01-01;1703-08-01;true;2.456;true
pinstConf;Q1339-Q699668-P108-1703-08-01-1707-01-01-1.5949;Q1339;Q699668;P108;1703-08-01;1707-01-01;true;1.5949;true
pinstConf;Q1339-Q53438-P108-1703-01-01-1703-08-01-1.9423;Q1339;Q53438;P108;1703-01-01;1703-08-01;true;1.9423;true
pinstConf;Q1339-Q53438-P108-1703-08-01-1707-01-01-4.8988;Q1339;Q53438;P108;1703-08-01;1707-01-01;true;4.8988;true
pinstConf;Q1339-Q53438-P108-1736-11-01-1736-11-01-2.7949;Q1339;Q53438;P108;1736-11-01;1736-11-01;true;2.7949;true
pinstConf;Q1339-17500728-P570-1750-07-01-1750-07-01-1.5638;Q1339;17500728;P570;1750-07-01;1750-07-01;true;1.5638;true
pinstConf;Q1339-16850321-P569-1685-03-01-1685-03-01-1.4875;Q1339;16850321;P569;1685-03-01;1685-03-01;true;1.4875;true
pinstConf;Q1339-16850331-P569-1685-03-01-1685-03-01-2.7839;Q1339;16850331;P569;1685-03-01;1685-03-01;true;2.7839;true
pinstConf;Q1381-19471001-P569-1947-10-01-1947-10-01-1.7583;Q1381;19471001;P569;1947-10-01;1947-10-01;true;1.7583;true
pinstConf;Q1381-20090407-P570-2009-04-01-2009-04-01-2.4102;Q1381;20090407;P570;2009-04-01;2009-04-01;true;2.4102;true
pinstConf;Q1398--00701013-P569-0070-01-01-0070-01-01-2.3198;Q1398;-00701013;P569;0070-01-01;0070-01-01;true;2.3198;true
pinstConf;Q1398--00190919-P570-0019-01-01-0019-01-01-1.5416;Q1398;-00190919;P570;0019-01-01;0019-01-01;true;1.5416;true
pinstConf;Q1405-00140819-P570-0014-08-01-0014-08-01-2.8574;Q1405;00140819;P570;0014-08-01;0014-08-01;true;2.8574;true
pinstConf;Q1405--00630000-P569-0063-01-01-0063-01-01-2.127;Q1405;-00630000;P569;0063-01-01;0063-01-01;true;2.127;true
pinstConf;Q1416-00320428-P569-0032-04-01-0032-04-01-7.6004;Q1416;00320428;P569;0032-04-01;0032-04-01;true;7.6004;true
pinstConf;Q1416-00690416-P570-0069-04-01-0069-04-01-1.6034;Q1416;00690416;P570;0069-04-01;0069-04-01;true;1.6034;true
pinstConf;Q1421-00391230-P569-0039-12-01-0039-12-01-1.9197;Q1421;00391230;P569;0039-12-01;0039-12-01;true;1.9197;true
pinstConf;Q1421-00810913-P570-0081-09-01-0081-09-01-1.5259;Q1421;00810913;P570;0081-09-01;0081-09-01;true;1.5259;true
pinstConf;Q1427-00760124-P569-0076-01-01-0076-01-01-1.8421;Q1427;00760124;P569;0076-01-01;0076-01-01;true;1.8421;true
pinstConf;Q1427-01380710-P570-0138-07-01-0138-07-01-1.9532;Q1427;01380710;P570;0138-07-01;0138-07-01;true;1.9532;true
pinstConf;Q1446-01880404-P569-0188-04-01-0188-04-01-2.1928;Q1446;01880404;P569;0188-04-01;0188-04-01;true;2.1928;true
pinstConf;Q1446-02170408-P570-0217-04-01-0217-04-01-1.6493;Q1446;02170408;P570;0217-04-01;0217-04-01;true;1.6493;true
pinstConf;Q1463-19170911-P569-1917-09-01-1917-09-01-1.9395;Q1463;19170911;P569;1917-09-01;1917-09-01;true;1.9395;true
pinstConf;Q1463-19890928-P570-1989-09-01-1989-09-01-2.3983;Q1463;19890928;P570;1989-09-01;1989-09-01;true;2.3983;true
pinstConf;Q1464-19600208-P569-1960-02-01-1960-02-01-2.2634;Q1464;19600208;P569;1960-02-01;1960-02-01;true;2.2634;true
pinstConf;Q1488-19090331-P569-1909-03-01-1909-03-01-2.2253;Q1488;19090331;P569;1909-03-01;1909-03-01;true;2.2253;true
pinstConf;Q1488-19450206-P570-1945-02-01-1945-02-01-3.9176;Q1488;19450206;P570;1945-02-01;1945-02-01;true;3.9176;true
pinstConf;Q1500-18610619-P569-1861-06-01-1861-06-01-2.4369;Q1500;18610619;P569;1861-06-01;1861-06-01;true;2.4369;true
pinstConf;Q1500-18961230-P570-1896-12-01-1896-12-01-2.3271;Q1500;18961230;P570;1896-12-01;1896-12-01;true;2.3271;true
pinstConf;Q1503-18780819-P569-1878-08-01-1878-08-01-3.1026;Q1503;18780819;P569;1878-08-01;1878-08-01;true;3.1026;true
pinstConf;Q1503-19440801-P570-1944-08-01-1944-08-01-1.5764;Q1503;19440801;P570;1944-08-01;1944-08-01;true;1.5764;true
pinstConf;Q1511-18130522-P569-1813-05-01-1813-05-01-1.7097;Q1511;18130522;P569;1813-05-01;1813-05-01;true;1.7097;true
pinstConf;Q1511-18830213-P570-1883-02-01-1883-02-01-2.7115;Q1511;18830213;P570;1883-02-01;1883-02-01;true;2.7115;true
pinstConf;Q1526--13000101-P569-1300-01-01-1300-01-01-1.7074;Q1526;-13000101;P569;1300-01-01;1300-01-01;true;1.7074;true
pinstConf;Q1526--12890101-P570-1289-01-01-1289-01-01-1.4338;Q1526;-12890101;P570;1289-01-01;1289-01-01;true;1.4338;true
pinstConf;Q1528--12170101-P569-1217-01-01-1217-01-01-1.6883;Q1528;-12170101;P569;1217-01-01;1217-01-01;true;1.6883;true
pinstConf;Q1528--11540101-P570-1154-01-01-1154-01-01-1.6034;Q1528;-11540101;P570;1154-01-01;1154-01-01;true;1.6034;true
pinstConf;Q1638-19230714-P569-1923-07-01-1923-07-01-1.4261;Q1638;19230714;P569;1923-07-01;1923-07-01;true;1.4261;true
pinstConf;Q1638-19991107-P570-1999-11-01-1999-11-01-4.2766;Q1638;19991107;P570;1999-11-01;1999-11-01;true;4.2766;true
pinstConf;Q1646-19350621-P569-1935-06-01-1935-06-01-6.0725;Q1646;19350621;P569;1935-06-01;1935-06-01;true;6.0725;true
pinstConf;Q1646-20040924-P570-2004-09-01-2004-09-01-3.2397;Q1646;20040924;P570;2004-09-01;2004-09-01;true;3.2397;true
pinstConf;Q1672-19891124-P569-1989-11-01-1989-11-01-2.3763;Q1672;19891124;P569;1989-11-01;1989-11-01;true;2.3763;true
pinstConf;Q1681-19881002-P569-1988-10-01-1988-10-01-5.2159;Q1681;19881002;P569;1988-10-01;1988-10-01;true;5.2159;true
pinstConf;Q1691-19840725-P569-1984-07-01-1984-07-01-2.6006;Q1691;19840725;P569;1984-07-01;1984-07-01;true;2.6006;true
pinstConf;Q1712-19910614-P569-1991-06-01-1991-06-01-2.7857;Q1712;19910614;P569;1991-06-01;1991-06-01;true;2.7857;true
pinstConf;Q1738-19871003-P569-1987-10-01-1987-10-01-3.3714;Q1738;19871003;P569;1987-10-01;1987-10-01;true;3.3714;true
pinstConf;Q1747-19880325-P569-1988-03-01-1988-03-01-1.5666;Q1747;19880325;P569;1988-03-01;1988-03-01;true;1.5666;true
pinstConf;Q1753-19760814-P569-1976-08-01-1976-08-01-2.6612;Q1753;19760814;P569;1976-08-01;1976-08-01;true;2.6612;true
pinstConf;Q1755-19810830-P569-1981-08-01-1981-08-01-1.886;Q1755;19810830;P569;1981-08-01;1981-08-01;true;1.886;true
pinstConf;Q1789-19880121-P569-1988-01-01-1988-01-01-1.866;Q1789;19880121;P569;1988-01-01;1988-01-01;true;1.866;true
pinstConf;Q1802-19520205-P569-1952-02-01-1952-02-01-1.5327;Q1802;19520205;P569;1952-02-01;1952-02-01;true;1.5327;true
pinstConf;Q1802-19860114-P570-1986-01-01-1986-01-01-2.1218;Q1802;19860114;P570;1986-01-01;1986-01-01;true;2.1218;true
pinstConf;Q1804-19300609-P569-1930-06-01-1930-06-01-1.5123;Q1804;19300609;P569;1930-06-01;1930-06-01;true;1.5123;true
pinstConf;Q1804-19971124-P570-1997-11-01-1997-11-01-3.596;Q1804;19971124;P570;1997-11-01;1997-11-01;true;3.596;true
pinstConf;Q1812-02250120-P569-0225-01-01-0225-01-01-1.7013;Q1812;02250120;P569;0225-01-01;0225-01-01;true;1.7013;true
pinstConf;Q1812-02440211-P570-0244-02-01-0244-02-01-2.0348;Q1812;02440211;P570;0244-02-01;0244-02-01;true;2.0348;true
pinstConf;Q1817-02490101-P570-0249-01-01-0249-01-01-2.887;Q1817;02490101;P570;0249-01-01;0249-01-01;true;2.887;true
pinstConf;Q1817-02040101-P569-0204-01-01-0204-01-01-2.2287;Q1817;02040101;P569;0204-01-01;0204-01-01;true;2.2287;true
pinstConf;Q1835-Q298267-P54-1989-01-01-1992-01-01-1.8253;Q1835;Q298267;P54;1989-01-01;1992-01-01;true;1.8253;true
pinstConf;Q1835-Q1450568-P54-1989-01-01-1992-01-01-1.5499;Q1835;Q1450568;P54;1989-01-01;1992-01-01;true;1.5499;true
pinstConf;Q1835-Q1450568-P54-1988-01-01-1989-01-01-3.0095;Q1835;Q1450568;P54;1988-01-01;1989-01-01;true;3.0095;true
pinstConf;Q1835-Q1450557-P54-1989-01-01-1992-01-01-3.8567;Q1835;Q1450557;P54;1989-01-01;1992-01-01;true;3.8567;true
pinstConf;Q1835-Q1450557-P54-1988-01-01-1989-01-01-2.6728;Q1835;Q1450557;P54;1988-01-01;1989-01-01;true;2.6728;true
pinstConf;Q1835-Q1450557-P54-1989-01-01-1990-01-01-5.8753;Q1835;Q1450557;P54;1989-01-01;1990-01-01;true;5.8753;true
pinstConf;Q1835-Q1277549-P54-1989-01-01-1992-01-01-2.2529;Q1835;Q1277549;P54;1989-01-01;1992-01-01;true;2.2529;true
pinstConf;Q1835-Q1277549-P54-1988-01-01-1989-01-01-3.1173;Q1835;Q1277549;P54;1988-01-01;1989-01-01;true;3.1173;true
pinstConf;Q1835-Q1277549-P54-1989-01-01-1990-01-01-1.6405;Q1835;Q1277549;P54;1989-01-01;1990-01-01;true;1.6405;true
pinstConf;Q1835-Q1277549-P54-1990-01-01-1994-01-01-3.6554;Q1835;Q1277549;P54;1990-01-01;1994-01-01;true;3.6554;true
